selling_price,year,km_driven,mileage,engine,max_power,age,Diesel,Electric,LPG,Petrol,Manual,5seats,>5seats
3.35,2013.0,55000,15.04,1598.0,103.6,9.0,0,0,0,1,1,1,0
3.5,2015.0,32000,18.9,998.0,67.1,7.0,0,0,0,1,1,1,0
11.5,2018.0,85000,19.67,1582.0,126.2,4.0,1,0,0,0,1,1,0
5.65,2016.0,28000,22.15,1498.0,108.6,6.0,1,0,0,0,0,1,0
3.75,2011.0,40833,16.8,1497.0,118.0,11.0,0,0,0,1,0,1,0
17.5,2013.0,45000,14.16,1968.0,174.3,9.0,1,0,0,0,0,1,0
4.0,2013.0,70000,19.01,1461.0,108.45,9.0,1,0,0,0,1,1,0
7.8,2018.0,22000,15.96,2523.0,62.1,4.0,1,0,0,0,1,0,1
2.4,2013.0,40000,17.92,1086.0,62.1,9.0,0,0,0,1,1,1,0
3.99,2010.0,49000,12.05,2179.0,120.0,12.0,1,0,0,0,1,0,1
6.5,2016.0,80000,16.5,1493.0,70.0,6.0,1,0,0,0,1,0,1
2.6,2013.0,51703,21.1,814.0,55.2,9.0,0,0,0,1,1,1,0
1.2,2007.0,40000,13.2,1495.0,94.0,15.0,0,0,0,1,1,1,0
2.7,2017.0,18000,24.7,796.0,47.3,5.0,0,0,0,1,1,1,0
3.0,2016.0,30000,23.95,998.0,67.05,6.0,0,0,0,1,1,1,0
15.0,2019.0,40000,20.5,1582.0,126.2,3.0,1,0,0,0,1,1,0
4.85,2017.0,29000,18.9,1197.0,81.86,5.0,0,0,0,1,1,1,0
8.25,2019.0,40000,20.73,1373.0,91.1,3.0,0,0,0,1,1,1,0
1.2,2009.0,77932,17.0,1405.0,71.0,13.0,1,0,0,0,1,1,0
9.5,2015.0,950000,12.99,2494.0,100.6,7.0,1,0,0,0,1,0,1
1.75,2012.0,120000,23.2,1248.0,73.94,10.0,1,0,0,0,1,1,0
6.6,2016.0,54287,24.3,1248.0,88.5,6.0,1,0,0,0,1,1,0
4.0,2019.0,40000,21.94,1196.0,61.7,3.0,0,0,0,0,1,1,0
4.1,2017.0,19000,23.1,998.0,67.04,5.0,0,0,0,1,1,1,0
19.5,2017.0,30000,13.68,2393.0,147.8,5.0,1,0,0,0,1,0,1
4.44,2015.0,70000,18.6,1197.0,81.83,7.0,0,0,0,1,1,1,0
3.2,2016.0,68000,26.2,998.0,58.2,6.0,0,0,0,0,1,1,0
7.8,2018.0,10000,20.73,1373.0,91.1,4.0,0,0,0,1,1,1,0
8.16,2020.0,5000,17.7,1497.0,113.42,2.0,0,0,0,1,1,1,0
20.90249999999996,2016.0,36000,13.0,2143.0,204.0,6.0,1,0,0,0,0,1,0
4.5,2015.0,50000,20.85,1197.0,83.14,7.0,0,0,0,1,1,1,0
11.49,2019.0,6076,16.8,1497.0,113.4,3.0,0,0,0,1,1,1,0
10.5,2019.0,15000,25.6,1498.0,97.9,3.0,1,0,0,0,1,1,0
4.75,2014.0,80900,22.7,1498.0,89.84,8.0,1,0,0,0,1,1,0
9.25,2014.0,15000,12.99,2494.0,100.6,8.0,1,0,0,0,1,0,1
15.25,2019.0,40000,17.6,2179.0,153.86,3.0,1,0,0,0,1,0,1
1.7,2010.0,60000,19.5,1061.0,5.0,12.0,0,0,0,1,1,1,0
3.75,2016.0,29035,23.84,1199.0,84.0,6.0,0,0,0,1,1,1,0
6.5,2015.0,150000,14.1,2179.0,148.0,7.0,1,0,0,0,1,0,1
5.7,2018.0,20000,21.01,1197.0,81.8,4.0,0,0,0,1,1,1,0
1.95,2010.0,61000,13.93,2179.0,138.0,12.0,1,0,0,0,1,0,1
12.99,2012.0,97000,13.0,2982.0,168.7,10.0,1,0,0,0,1,0,1
2.85,2015.0,49163,22.74,796.0,47.3,7.0,0,0,0,1,1,1,0
9.0,2018.0,21000,21.5,1497.0,108.5,4.0,1,0,0,0,1,1,0
7.75,2019.0,13500,17.5,1199.0,88.7,3.0,0,0,0,1,1,1,0
8.0,2020.0,2500,15.96,2523.0,63.0,2.0,1,0,0,0,1,0,1
0.97,2008.0,60000,19.7,796.0,46.3,14.0,0,0,0,1,1,1,0
3.2,2018.0,10000,23.95,998.0,67.05,4.0,0,0,0,1,1,1,0
10.5,2014.0,90000,16.96,1968.0,138.03,8.0,1,0,0,0,0,1,0
5.15,2018.0,40000,22.0,1197.0,81.8,4.0,0,0,0,1,1,1,0
4.2,2016.0,19000,16.2,1199.0,74.0,6.0,0,0,0,1,1,1,0
3.75,2017.0,36036,19.69,1198.0,67.04,5.0,0,0,0,1,1,1,0
9.5,2018.0,30000,23.0,1498.0,98.96,4.0,1,0,0,0,1,1,0
4.35,2015.0,28500,20.14,1498.0,88.7,7.0,1,0,0,0,1,1,0
7.3,2018.0,14000,27.39,1248.0,74.0,4.0,1,0,0,0,1,1,0
3.6,2015.0,36000,21.1,814.0,55.2,7.0,0,0,0,1,1,1,0
5.49,2015.0,34105,23.9,1582.0,126.2,7.0,1,0,0,0,1,1,0
2.35,2012.0,60000,18.9,998.0,67.1,10.0,0,0,0,1,1,1,0
1.0,2010.0,70000,16.0,995.0,63.0,12.0,0,0,0,1,1,1,0
20.90249999999996,2018.0,16000,16.77,2993.0,261.49,4.0,1,0,0,0,0,1,0
2.06,2017.0,27500,22.7,799.0,53.64,5.0,0,0,0,1,1,1,0
2.9,2015.0,36000,19.02,1198.0,67.05,7.0,0,0,0,1,1,0,1
0.65,2003.0,150000,18.9,998.0,67.1,19.0,0,0,0,1,1,1,0
6.0,2012.0,120000,11.79,2179.0,120.0,10.0,1,0,0,0,0,0,1
0.85,2010.0,50000,18.0,995.0,62.0,12.0,0,0,0,1,1,1,0
7.0,2016.0,39000,15.4,1497.0,117.3,6.0,0,0,0,1,1,0,1
8.0,2012.0,120000,12.99,2494.0,100.6,10.0,1,0,0,0,1,0,1
3.93,2014.0,32000,18.9,1197.0,82.0,8.0,0,0,0,1,1,1,0
4.5,2016.0,9700,20.14,1498.0,88.0,6.0,1,0,0,0,1,1,0
8.5,2012.0,165000,12.8,2494.0,102.0,10.0,1,0,0,0,1,0,1
20.90249999999996,2018.0,13000,12.05,2157.0,178.49,4.0,1,0,0,0,0,0,1
10.0,2013.0,98000,12.8,2494.0,102.0,9.0,1,0,0,0,1,0,1
4.5,2017.0,26000,20.14,1197.0,81.86,5.0,0,0,0,1,1,1,0
4.15,2017.0,3192,20.51,998.0,67.04,5.0,0,0,0,1,1,1,0
12.5,2019.0,15000,17.0,1591.0,121.3,3.0,0,0,0,1,0,1,0
5.4,2016.0,17012,19.0,1199.0,88.7,6.0,0,0,0,1,0,1,0
6.5,2019.0,5000,20.14,1197.0,81.86,3.0,0,0,0,1,1,1,0
3.19,2013.0,60000,19.1,1197.0,85.8,9.0,0,0,0,1,1,1,0
3.25,2014.0,17800,19.81,1086.0,68.05,8.0,0,0,0,1,1,1,0
4.0,2012.0,70000,19.01,1461.0,108.45,10.0,1,0,0,0,1,1,0
6.35,2017.0,26000,18.7,1199.0,88.7,5.0,0,0,0,1,1,1,0
7.0,2015.0,40000,20.45,1461.0,83.8,7.0,1,0,0,0,1,1,0
2.25,2016.0,30000,25.17,799.0,53.3,6.0,0,0,0,1,1,1,0
5.0,2016.0,100000,27.3,1498.0,98.6,6.0,1,0,0,0,1,1,0
7.25,2016.0,16000,27.3,1498.0,98.6,6.0,1,0,0,0,1,1,0
2.9,2014.0,85000,16.47,1198.0,74.0,8.0,0,0,0,1,1,1,0
1.0,2009.0,40000,15.4,1193.0,65.0,13.0,0,0,0,1,1,1,0
3.19,2014.0,43500,23.1,998.0,67.04,8.0,0,0,0,1,1,1,0
3.0,2009.0,90000,14.8,2499.0,80.0,13.0,1,0,0,0,1,0,1
6.25,2020.0,1332,21.21,1197.0,81.8,2.0,0,0,0,1,1,1,0
4.75,2013.0,55204,22.9,1248.0,74.0,9.0,1,0,0,0,1,1,0
3.5,2011.0,50000,23.0,1396.0,90.0,11.0,1,0,0,0,1,1,0
10.0,2019.0,24500,24.0,1396.0,88.76,3.0,1,0,0,0,1,1,0
5.9,2018.0,10261,16.78,1496.0,88.73,4.0,0,0,0,1,1,1,0
5.0,2016.0,48649,25.8,1498.0,98.6,6.0,1,0,0,0,1,1,0
4.2,2019.0,15000,20.51,998.0,67.04,3.0,0,0,0,1,1,1,0
2.45,2016.0,71523,18.6,1199.0,76.8,6.0,0,0,0,1,1,1,0
8.5,2013.0,40000,15.1,2179.0,140.0,9.0,1,0,0,0,1,0,1
9.0,2019.0,40000,21.5,1497.0,108.5,3.0,1,0,0,0,1,1,0
1.0,2005.0,45610,16.1,796.0,37.0,17.0,0,0,0,1,1,0,0
2.1,2012.0,11500,20.92,998.0,67.1,10.0,0,0,0,1,1,1,0
0.9,2008.0,40000,15.0,1086.0,66.6,14.0,0,0,0,1,1,1,0
10.3,2016.0,70000,16.0,2179.0,140.0,6.0,1,0,0,0,0,0,1
2.7,2016.0,21900,20.3,998.0,68.05,6.0,0,0,0,1,1,1,0
1.75,2012.0,56000,15.37,1196.0,73.0,10.0,0,0,0,1,1,0,1
5.25,2013.0,53860,14.0,2498.0,112.0,9.0,1,0,0,0,1,0,1
4.25,2015.0,70000,25.2,1248.0,74.0,7.0,1,0,0,0,1,1,0
5.0,2016.0,35000,18.16,1196.0,86.8,6.0,0,0,0,1,1,1,0
12.5,2017.0,60000,16.0,2179.0,140.0,5.0,1,0,0,0,0,0,1
4.75,2015.0,65000,28.09,1248.0,88.5,7.0,1,0,0,0,1,1,0
5.5,2018.0,140000,23.4,1248.0,74.0,4.0,1,0,0,0,1,1,0
3.0,2013.0,80000,17.21,1493.0,100.0,9.0,1,0,0,0,1,0,1
4.9,2019.0,7000,24.04,999.0,67.0,3.0,0,0,0,1,0,1,0
20.90249999999996,2014.0,19000,16.36,2179.0,187.7,8.0,1,0,0,0,0,1,0
3.0,2017.0,70000,17.57,1193.0,88.7,5.0,0,0,0,1,1,1,0
1.25,2005.0,90000,13.0,1343.0,90.0,17.0,0,0,0,1,1,1,0
1.2,2007.0,70000,17.8,1248.0,75.0,15.0,1,0,0,0,1,1,0
4.1,2016.0,34000,18.9,1197.0,82.0,6.0,0,0,0,1,1,1,0
11.0,2018.0,60000,14.1,2179.0,147.94,4.0,1,0,0,0,1,0,1
3.0,2014.0,59060,19.4,1198.0,86.8,8.0,0,0,0,1,1,1,0
4.49,2016.0,29432,22.27,1498.0,108.6,6.0,1,0,0,0,1,1,0
4.99,2016.0,49000,16.6,1199.0,88.51,6.0,0,0,0,1,1,1,0
1.8,2010.0,120000,21.1,1248.0,73.9,12.0,1,0,0,0,1,1,0
6.8,2018.0,15000,21.21,1197.0,81.8,4.0,0,0,0,1,0,1,0
1.2,2007.0,120000,16.8,1493.0,110.0,15.0,1,0,0,0,1,1,0
4.5,2013.0,60500,23.4,1248.0,74.0,9.0,1,0,0,0,1,1,0
5.5,2018.0,15000,20.89,1197.0,81.8,4.0,0,0,0,1,1,1,0
7.5,2017.0,90000,24.3,1248.0,88.5,5.0,1,0,0,0,1,1,0
7.3,2018.0,50000,24.4,1498.0,98.63,4.0,1,0,0,0,1,1,0
2.5,2015.0,70000,15.37,1196.0,73.0,7.0,0,0,0,1,1,1,0
1.75,2013.0,35000,14.0,796.0,35.0,9.0,0,0,0,1,1,1,0
3.8,2014.0,225000,15.96,2523.0,63.0,8.0,1,0,0,0,1,0,1
3.35,2013.0,35000,16.47,1198.0,73.9,9.0,0,0,0,1,1,1,0
6.6,2011.0,180000,12.8,2494.0,102.0,11.0,1,0,0,0,1,0,1
5.8,2020.0,5600,18.9,1197.0,81.86,2.0,0,0,0,1,1,1,0
10.2,2018.0,50000,21.5,1497.0,108.5,4.0,1,0,0,0,0,1,0
5.25,2015.0,23114,18.6,1197.0,81.83,7.0,0,0,0,1,1,1,0
2.5,2011.0,84815,23.59,1364.0,67.04,11.0,1,0,0,0,1,1,0
2.0,2007.0,75075,17.7,1497.0,78.0,15.0,0,0,0,1,1,1,0
5.6,2020.0,15000,19.02,1198.0,67.05,2.0,0,0,0,1,1,1,0
3.5,2014.0,50000,24.0,1120.0,70.0,8.0,1,0,0,0,1,1,0
2.59,2012.0,46967,16.7,1198.0,88.8,10.0,0,0,0,1,1,1,0
4.5,2011.0,40000,13.93,2179.0,138.0,11.0,1,0,0,0,1,0,1
4.95,2014.0,50000,20.45,1461.0,83.8,8.0,1,0,0,0,1,1,0
3.89,2012.0,40000,17.1,1591.0,121.3,10.0,0,0,0,1,1,1,0
5.0,2014.0,15000,18.9,1197.0,82.0,8.0,0,0,0,1,1,1,0
7.25,2017.0,14636,15.9,1496.0,120.69,5.0,0,0,0,1,1,1,0
13.99,2017.0,31111,19.5,1968.0,141.0,5.0,1,0,0,0,0,1,0
3.8,2018.0,20000,18.15,1198.0,82.0,4.0,0,0,0,1,1,0,1
1.0,2012.0,110000,19.7,796.0,35.0,10.0,0,0,0,1,1,0,1
8.0,2012.0,250000,12.4,1998.0,132.0,10.0,0,0,0,1,1,0,1
1.91,2009.0,50000,19.81,1086.0,68.05,13.0,0,0,0,1,1,1,0
3.4,2013.0,70000,23.4,1248.0,74.0,9.0,1,0,0,0,1,1,0
2.4,2011.0,38225,18.5,1197.0,80.0,11.0,0,0,0,1,1,1,0
8.3,2017.0,18000,17.21,1197.0,103.5,5.0,0,0,0,1,0,1,0
4.5,2018.0,15000,22.95,1248.0,74.0,4.0,1,0,0,0,1,1,0
2.85,2014.0,33500,18.5,1198.0,86.8,8.0,0,0,0,1,1,1,0
7.35,2018.0,40000,24.3,1248.0,88.5,4.0,1,0,0,0,1,1,0
2.5,2015.0,17000,18.2,1199.0,82.5,7.0,0,0,0,1,1,1,0
4.0,2018.0,20000,15.37,1196.0,73.0,4.0,0,0,0,1,1,1,0
8.75,2015.0,56210,26.0,1498.0,98.6,7.0,1,0,0,0,1,1,0
2.75,2015.0,45000,19.44,1198.0,67.0,7.0,0,0,0,1,1,0,1
0.75,2010.0,11000,26.0,624.0,35.0,12.0,0,0,0,1,1,0,0
3.99,2016.0,65000,22.9,1248.0,74.0,6.0,1,0,0,0,1,1,0
6.6,2019.0,25000,18.6,1197.0,81.86,3.0,0,0,0,1,1,1,0
3.0,2007.0,44621,13.0,1343.0,90.0,15.0,0,0,0,1,1,1,0
6.0,2018.0,44503,18.7,1199.0,88.7,4.0,0,0,0,1,1,1,0
3.2,2017.0,60000,26.6,998.0,58.16,5.0,0,0,0,0,1,1,0
20.90249999999996,2016.0,32000,17.9,2143.0,134.1,6.0,1,0,0,0,0,1,0
3.99,2015.0,59000,18.0,1198.0,86.7,7.0,0,0,0,1,1,1,0
5.0,2018.0,16000,20.89,1197.0,81.8,4.0,0,0,0,1,0,1,0
3.25,2015.0,11668,23.1,998.0,67.04,7.0,0,0,0,1,1,1,0
10.0,2019.0,23000,16.55,2498.0,105.0,3.0,1,0,0,0,1,0,1
1.2,2011.0,50000,18.0,995.0,62.0,11.0,0,0,0,1,1,1,0
5.5,2015.0,29000,27.39,1248.0,74.0,7.0,1,0,0,0,1,1,0
2.1,2013.0,84000,25.44,936.0,57.6,9.0,1,0,0,0,1,1,0
0.85,2006.0,100000,17.0,1086.0,5.0,16.0,0,0,0,1,1,1,0
2.0,2010.0,120000,11.57,2179.0,138.1,12.0,1,0,0,0,1,0,1
13.5,2018.0,105692,19.67,1582.0,126.2,4.0,1,0,0,0,1,1,0
2.0,2017.0,60000,16.8,796.0,34.2,5.0,0,0,0,1,1,0,1
2.0,2007.0,60000,13.5,1799.0,130.0,15.0,0,0,0,1,1,1,0
4.2,2017.0,40000,23.1,998.0,67.04,5.0,0,0,0,1,0,1,0
7.6,2017.0,100000,24.3,1248.0,88.5,5.0,1,0,0,0,1,1,0
7.75,2016.0,54000,23.65,1248.0,88.5,6.0,1,0,0,0,1,1,0
4.7,2013.0,44500,19.01,1462.0,103.26,9.0,0,0,0,1,1,0,1
4.6,2015.0,62500,25.2,1248.0,74.0,7.0,1,0,0,0,1,1,0
8.7,2018.0,54400,21.7,1498.0,98.96,4.0,1,0,0,0,1,1,0
5.25,2010.0,48000,12.8,2494.0,102.0,12.0,1,0,0,0,1,0,1
8.9,2019.0,7000,28.4,1248.0,74.02,3.0,1,0,0,0,1,1,0
18.9,2015.0,39000,19.59,1995.0,184.0,7.0,1,0,0,0,0,1,0
7.0,2015.0,40000,15.1,2179.0,140.0,7.0,1,0,0,0,1,0,1
0.65,2007.0,80000,17.88,1396.0,52.8,15.0,1,0,0,0,1,1,0
9.0,2018.0,100000,28.4,1248.0,74.02,4.0,1,0,0,0,1,1,0
3.75,2009.0,81789,15.5,1896.0,105.0,13.0,1,0,0,0,0,1,0
3.5,2013.0,70000,19.1,1197.0,85.8,9.0,0,0,0,1,1,1,0
1.0,2006.0,48000,13.8,1299.0,70.0,16.0,0,0,0,1,1,1,0
3.45,2012.0,65000,21.12,1248.0,88.8,10.0,1,0,0,0,1,1,0
2.6,2012.0,52000,21.1,814.0,55.2,10.0,0,0,0,1,1,1,0
3.5,2010.0,350000,17.5,1896.0,106.0,12.0,1,0,0,0,1,1,0
5.5,2019.0,23000,20.0,999.0,72.0,3.0,0,0,0,1,1,0,1
1.25,2010.0,72000,26.83,796.0,38.4,12.0,0,0,0,0,1,1,0
4.0,2012.0,80000,20.5,1598.0,103.5,10.0,1,0,0,0,1,1,0
7.3,2019.0,6500,21.1,998.0,100.5,3.0,0,0,0,1,1,1,0
2.59,2014.0,36976,19.81,1086.0,68.05,8.0,0,0,0,1,1,1,0
2.2,2016.0,10000,25.17,799.0,53.3,6.0,0,0,0,1,1,1,0
1.85,2012.0,38000,21.1,814.0,55.2,10.0,0,0,0,1,1,1,0
20.90249999999996,2016.0,120000,10.91,3198.0,197.0,6.0,1,0,0,0,0,0,1
4.0,2014.0,50000,18.9,1197.0,82.0,8.0,0,0,0,1,1,1,0
1.6,2008.0,150000,12.4,2956.0,70.0,14.0,1,0,0,0,1,0,1
5.2,2014.0,85000,26.0,1498.0,98.6,8.0,1,0,0,0,1,1,0
3.5,2016.0,27000,25.17,799.0,53.3,6.0,0,0,0,1,1,1,0
4.6,2018.0,27120,23.84,1199.0,84.0,4.0,0,0,0,1,1,1,0
7.75,2018.0,37000,28.4,1248.0,74.0,4.0,1,0,0,0,0,1,0
11.5,2017.0,25000,16.0,2179.0,140.0,5.0,1,0,0,0,1,0,1
6.0,2018.0,50000,28.4,1248.0,74.02,4.0,1,0,0,0,1,1,0
8.0,2016.0,122000,26.0,1498.0,98.6,6.0,1,0,0,0,1,1,0
5.0,2017.0,61000,23.59,1364.0,67.04,5.0,1,0,0,0,1,1,0
7.65,2018.0,32525,16.5,1493.0,70.0,4.0,1,0,0,0,1,0,1
7.1,2018.0,20000,28.4,1248.0,74.02,4.0,1,0,0,0,1,1,0
3.25,2012.0,62230,20.0,1399.0,68.05,10.0,1,0,0,0,1,1,0
1.3,2009.0,68000,19.7,796.0,46.3,13.0,0,0,0,1,1,1,0
1.4,2008.0,35000,19.7,796.0,46.3,14.0,0,0,0,1,1,1,0
4.5,2013.0,38000,16.8,1497.0,116.3,9.0,0,0,0,1,1,1,0
2.5,2012.0,45160,20.36,1197.0,78.9,10.0,0,0,0,1,1,1,0
0.98,2005.0,50000,15.3,1341.0,83.0,17.0,0,0,0,1,1,1,0
5.11,2014.0,35000,26.0,1498.0,98.6,8.0,1,0,0,0,1,1,0
3.7,2013.0,61500,16.95,1197.0,78.9,9.0,0,0,0,1,0,1,0
6.2,2018.0,45000,16.5,1493.0,70.0,4.0,1,0,0,0,1,0,1
5.5,2015.0,50000,25.2,1248.0,74.0,7.0,1,0,0,0,1,1,0
3.8,2018.0,100000,25.4,1186.0,73.97,4.0,1,0,0,0,1,1,0
5.49,2019.0,47001,25.8,1498.0,98.6,3.0,1,0,0,0,1,1,0
2.1,2010.0,80000,20.0,1399.0,68.0,12.0,1,0,0,0,1,1,0
2.4,2014.0,88000,20.0,1399.0,68.05,8.0,1,0,0,0,1,1,0
3.49,2018.0,14001,23.0,999.0,67.0,4.0,0,0,0,1,0,1,0
4.75,2015.0,69000,18.9,1197.0,82.0,7.0,0,0,0,1,0,1,0
1.5,2008.0,70000,17.92,1086.0,62.1,14.0,0,0,0,1,1,1,0
15.26,2019.0,50000,13.68,2393.0,147.8,3.0,1,0,0,0,1,0,1
6.48,2017.0,70000,28.4,1248.0,74.02,5.0,1,0,0,0,1,1,0
7.85,2016.0,80000,17.8,1497.0,117.3,6.0,0,0,0,1,1,1,0
4.6,2015.0,25000,20.4,1197.0,81.8,7.0,0,0,0,1,1,1,0
3.7,2018.0,25000,24.04,999.0,67.0,4.0,0,0,0,1,0,1,0
5.25,2015.0,142000,21.7,1498.0,98.96,7.0,1,0,0,0,1,1,0
5.25,2014.0,54000,19.1,1197.0,81.86,8.0,0,0,0,1,1,1,0
11.5,2019.0,10000,18.19,1197.0,103.2,3.0,0,0,0,1,0,1,0
3.22,2019.0,15000,15.37,1196.0,73.0,3.0,0,0,0,1,1,1,0
4.5,2014.0,20000,15.0,1598.0,103.6,8.0,0,0,0,1,1,1,0
5.0,2016.0,40000,20.85,1197.0,83.14,6.0,0,0,0,1,1,1,0
5.35,2018.0,25000,18.6,1197.0,81.86,4.0,0,0,0,1,1,1,0
4.0,2011.0,17000,16.8,1497.0,118.0,11.0,0,0,0,1,0,1,0
6.99,2018.0,1493,18.6,1197.0,81.83,4.0,0,0,0,1,1,1,0
3.99,2016.0,48000,19.81,1086.0,68.05,6.0,0,0,0,1,1,1,0
5.35,2017.0,30000,17.0,1197.0,80.0,5.0,0,0,0,1,1,1,0
2.15,2015.0,48000,22.74,796.0,47.3,7.0,0,0,0,1,1,1,0
7.0,2015.0,58376,16.55,2498.0,105.0,7.0,1,0,0,0,1,0,1
16.1,2013.0,35000,15.73,1968.0,174.33,9.0,1,0,0,0,0,1,0
10.25,2019.0,21000,17.8,1497.0,117.3,3.0,0,0,0,1,1,1,0
4.45,2012.0,68000,13.6,2523.0,63.0,10.0,1,0,0,0,1,0,1
15.6,2019.0,5000,16.1,1353.0,138.0,3.0,0,0,0,1,1,1,0
15.75,2018.0,13000,14.62,1999.0,149.92,4.0,0,0,0,1,0,1,0
12.0,2017.0,51000,15.4,1997.0,120.0,5.0,1,0,0,0,1,0,1
2.35,2009.0,71000,20.35,1197.0,81.86,13.0,0,0,0,1,1,1,0
5.75,2017.0,55000,17.8,1497.0,117.3,5.0,0,0,0,1,1,1,0
8.0,2019.0,10000,24.4,1498.0,98.63,3.0,1,0,0,0,1,1,0
2.1,2013.0,25000,21.1,814.0,55.2,9.0,0,0,1,0,1,1,0
1.6,2007.0,90000,17.8,1399.0,68.0,15.0,1,0,0,0,1,1,0
8.0,2017.0,60000,24.52,1248.0,88.5,5.0,1,0,0,0,1,0,1
5.5,2015.0,54000,24.2,1498.0,98.6,7.0,1,0,0,0,1,0,1
8.3,2015.0,165000,12.99,2494.0,100.6,7.0,1,0,0,0,1,0,1
2.25,2011.0,56787,21.1,1197.0,85.8,11.0,0,0,0,1,1,1,0
3.25,2013.0,35000,17.0,1197.0,80.0,9.0,0,0,0,1,1,1,0
7.25,2016.0,64000,24.3,1248.0,88.5,6.0,1,0,0,0,1,1,0
6.25,2018.0,47230,22.0,1197.0,81.8,4.0,0,0,0,1,1,1,0
7.25,2018.0,23167,21.56,1462.0,103.25,4.0,0,0,0,1,1,1,0
4.25,2017.0,22115,20.89,1197.0,81.8,5.0,0,0,0,1,1,1,0
6.32,2019.0,38000,20.4,1197.0,81.8,3.0,0,0,0,1,1,1,0
1.75,2007.0,53000,21.79,998.0,67.05,15.0,0,0,0,1,1,1,0
18.49,2018.0,27000,11.36,2755.0,171.5,4.0,1,0,0,0,0,0,1
2.7,2011.0,62540,18.5,1197.0,80.0,11.0,0,0,0,1,1,1,0
13.5,2017.0,20000,16.0,1997.0,140.0,5.0,1,0,0,0,0,0,1
2.5,2016.0,50000,21.1,814.0,55.2,6.0,0,0,0,1,1,1,0
1.56,2011.0,15000,19.7,796.0,46.3,11.0,0,0,0,1,1,1,0
1.5,2010.0,80000,15.6,1196.0,70.0,12.0,0,0,0,1,1,1,0
8.95,2018.0,22000,25.5,1498.0,98.6,4.0,1,0,0,0,1,1,0
6.0,2016.0,36908,15.4,1997.0,120.0,6.0,1,0,0,0,1,0,1
5.4,2016.0,35000,23.59,1364.0,67.04,6.0,1,0,0,0,1,1,0
4.5,2015.0,70000,20.85,1197.0,83.14,7.0,0,0,0,1,1,1,0
4.6,2013.0,58000,22.07,1199.0,73.9,9.0,1,0,0,0,1,1,0
2.75,2013.0,120000,20.3,1248.0,75.0,9.0,1,0,0,0,1,1,0
3.95,2012.0,47000,16.8,1497.0,116.4,10.0,0,0,0,1,1,1,0
3.25,2011.0,89000,17.0,1896.0,105.0,11.0,1,0,0,0,1,1,0
12.0,2011.0,196777,11.5,2982.0,171.0,11.0,1,0,0,0,1,0,1
5.0,2018.0,40000,18.9,1197.0,81.86,4.0,0,0,0,1,1,1,0
14.95,2015.0,22800,20.38,1968.0,143.0,7.0,1,0,0,0,0,1,0
5.55,2018.0,50000,25.32,1198.0,77.0,4.0,1,0,0,0,1,0,1
3.0,2016.0,80000,17.57,1193.0,88.7,6.0,0,0,0,1,1,1,0
9.95,2012.0,34000,13.2,1995.0,170.0,10.0,1,0,0,0,0,1,0
5.15,2016.0,40000,25.8,1498.0,98.6,6.0,1,0,0,0,1,1,0
4.5,2019.0,15000,23.1,998.0,67.04,3.0,0,0,0,1,1,1,0
2.5,2006.0,340000,13.6,2523.0,63.0,16.0,1,0,0,0,1,0,1
2.5,2017.0,15000,16.8,796.0,34.2,5.0,0,0,0,1,1,1,0
3.75,2015.0,167500,24.4,1120.0,71.0,7.0,1,0,0,0,1,1,0
3.25,2016.0,16000,24.7,796.0,47.3,6.0,0,0,0,1,1,1,0
0.8,2006.0,90000,17.3,1061.0,57.5,16.0,0,0,1,0,1,1,0
6.5,2016.0,80000,24.3,1248.0,88.5,6.0,1,0,0,0,1,1,0
3.0,2006.0,40000,17.7,1497.0,78.0,16.0,0,0,0,1,1,1,0
3.25,2013.0,70000,23.4,1248.0,74.0,9.0,1,0,0,0,1,1,0
7.5,2017.0,143000,25.1,1248.0,88.5,5.0,1,0,0,0,1,1,0
6.25,2015.0,80000,20.77,1248.0,88.76,7.0,1,0,0,0,1,0,1
2.5,2017.0,20000,24.7,796.0,47.3,5.0,0,0,0,1,1,1,0
6.99,2017.0,33000,25.5,1498.0,98.6,5.0,1,0,0,0,1,1,0
4.5,2015.0,30000,18.16,1196.0,86.8,7.0,0,0,0,1,1,1,0
7.0,2018.0,70000,14.1,2179.0,147.94,4.0,1,0,0,0,1,0,1
1.7,2013.0,52000,16.6,1405.0,70.0,9.0,1,0,0,0,1,1,0
2.5,2012.0,154600,19.3,1248.0,73.9,10.0,1,0,0,0,1,1,0
6.25,2015.0,66392,21.19,1396.0,88.73,7.0,1,0,0,0,1,1,0
11.0,2018.0,38000,21.9,1498.0,98.6,4.0,1,0,0,0,1,0,1
5.0,2015.0,120000,20.14,1498.0,88.8,7.0,1,0,0,0,1,1,0
5.5,2018.0,50000,20.14,1197.0,81.86,4.0,0,0,0,1,1,1,0
7.0,2015.0,60000,28.09,1248.0,88.5,7.0,1,0,0,0,1,1,0
20.90249999999996,2017.0,20000,13.2,1995.0,170.0,5.0,1,0,0,0,0,1,0
8.95,2016.0,27000,14.28,1798.0,138.03,6.0,0,0,0,1,1,1,0
8.5,2015.0,80000,15.4,2179.0,120.0,7.0,1,0,0,0,1,0,1
3.75,2014.0,68000,20.54,1598.0,103.6,8.0,1,0,0,0,1,1,0
4.65,2012.0,70000,12.05,2179.0,120.0,10.0,1,0,0,0,1,0,1
